,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.5593909621238708,0.4534185826778412,-0.15914489328861237,0.9999651908874512,0.563179612159729,0.440365731716156,-0.14714820683002472,0.9998661279678345,0.5659992098808289,0.44011813402175903,-0.14718450605869293,0.9998581409454346,0.5687532424926758,0.440043181180954,-0.147187277674675,0.9998533725738525,0.5556462407112122,0.4408312141895294,-0.14441923797130585,0.9998736381530762,0.5534884929656982,0.44085636734962463,-0.14440558850765228,0.9998518228530884,0.5513772368431091,0.44102656841278076,-0.1444021463394165,0.9998370409011841,0.5729337930679321,0.44378015398979187,-0.06402971595525742,0.9996378421783447,0.5492284297943115,0.44485554099082947,-0.05305679887533188,0.9996042847633362,0.5667128562927246,0.46408531069755554,-0.12734726071357727,0.9998732805252075,0.5554628968238831,0.46444225311279297,-0.12419606745243073,0.9998629093170166,0.6073493957519531,0.5151838064193726,-0.022449951618909836,0.9998853206634521,0.5257624983787537,0.5109863877296448,-0.007379575632512569,0.9999145269393921,0.6146238446235657,0.6073694825172424,-0.0050638942047953606,0.9685260057449341,0.517290472984314,0.6025145053863525,0.0015440471470355988,0.9285598397254944,0.6174106001853943,0.6893132925033569,-0.07442735135555267,0.9648900032043457,0.5139592289924622,0.6823839545249939,-0.07836848497390747,0.9128918647766113,0.6201195120811462,0.7163006067276001,-0.09984026849269867,0.9383173584938049,0.5105727314949036,0.7093241214752197,-0.10476454347372055,0.8743742108345032,0.6157647371292114,0.7156366109848022,-0.12863026559352875,0.9411032199859619,0.5150524377822876,0.7065913677215576,-0.133559450507164,0.878341019153595,0.6131597757339478,0.7093802690505981,-0.08737599104642868,0.9269493818283081,0.5182225108146667,0.6977410912513733,-0.09233615547418594,0.8664499521255493,0.5886304378509521,0.6946557760238647,-0.004706398583948612,0.9998113512992859,0.5406159162521362,0.6929934620857239,0.004736189264804125,0.9999009370803833,0.5981173515319824,0.8166792392730713,-0.018504673615098,0.9910139441490173,0.5295374393463135,0.8150572180747986,-0.011432161554694176,0.996498703956604,0.6133397221565247,0.9409314393997192,0.0700228214263916,0.9921717643737793,0.5102973580360413,0.9438165426254272,0.08885189145803452,0.9970207810401917,0.6044436097145081,0.9605653882026672,0.07177209109067917,0.9578197002410889,0.5166264772415161,0.963793158531189,0.09195766597986221,0.9513643980026245,0.6462911367416382,0.9726139307022095,-0.023479031398892403,0.9847751259803772,0.4719112515449524,0.9718623757362366,-0.004296347964555025,0.9913670420646667
1,0.5595834255218506,0.4548226296901703,-0.16139385104179382,0.9999654293060303,0.5632922649383545,0.44111377000808716,-0.1499805450439453,0.9998667240142822,0.5660566687583923,0.4408060312271118,-0.1500166803598404,0.9998583197593689,0.5687874555587769,0.44070422649383545,-0.15003488957881927,0.9998544454574585,0.5561334490776062,0.44159045815467834,-0.1478908509016037,0.9998742938041687,0.5540585517883301,0.441562682390213,-0.14788874983787537,0.9998522996902466,0.5519762635231018,0.44170939922332764,-0.14788420498371124,0.9998387694358826,0.572942852973938,0.443972110748291,-0.06565913558006287,0.999643087387085,0.5494929552078247,0.4451574385166168,-0.05668146535754204,0.9996106028556824,0.5666877031326294,0.46434786915779114,-0.1285272240638733,0.9998757839202881,0.555658757686615,0.46480369567871094,-0.1259051412343979,0.9998659491539001,0.607169508934021,0.5149831175804138,-0.018983837217092514,0.9998906254768372,0.5258499383926392,0.5113139152526855,-0.007515617646276951,0.9999178051948547,0.6143677830696106,0.6069357991218567,0.007672165520489216,0.9687885642051697,0.5174117684364319,0.6037474870681763,0.009881621226668358,0.9291656613349915,0.6174100637435913,0.6892774105072021,-0.05420272424817085,0.9646922945976257,0.5139042735099792,0.6827136874198914,-0.056571751832962036,0.9126403331756592,0.6200870871543884,0.7162283658981323,-0.07731057703495026,0.9378700852394104,0.5103901028633118,0.7107046246528625,-0.08134125918149948,0.8735895752906799,0.6156927943229675,0.7155534625053406,-0.10661276429891586,0.9407535791397095,0.5148929953575134,0.7079706192016602,-0.1115947961807251,0.8777496218681335,0.6131300330162048,0.709313690662384,-0.06714165955781937,0.9265478253364563,0.5179740190505981,0.6988846659660339,-0.0706212967634201,0.865559458732605,0.5885435342788696,0.6941693425178528,-0.002709772437810898,0.9998172521591187,0.5402840375900269,0.692223846912384,0.0027457147371023893,0.9999034404754639,0.5987296104431152,0.817593514919281,-0.018525922670960426,0.9912325143814087,0.5293505787849426,0.8161572813987732,-0.01924791932106018,0.9965763688087463,0.6130431890487671,0.9414510130882263,0.07013193517923355,0.9923741221427917,0.5105065703392029,0.9438685774803162,0.0821356251835823,0.9970999360084534,0.6042098999023438,0.9603634476661682,0.07191141694784164,0.9575342535972595,0.5165363550186157,0.9637667536735535,0.08504826575517654,0.9513840675354004,0.6457377672195435,0.9729669690132141,-0.025178691372275352,0.9851164221763611,0.4720333516597748,0.9720808863639832,-0.01723008044064045,0.9915822148323059
2,0.5598579049110413,0.4553361237049103,-0.16985192894935608,0.9999661445617676,0.5635121464729309,0.441337525844574,-0.15830110013484955,0.9998695254325867,0.5662409663200378,0.4410093128681183,-0.15833836793899536,0.9998608827590942,0.568946897983551,0.44089406728744507,-0.15836390852928162,0.9998576045036316,0.556381344795227,0.44179221987724304,-0.15696018934249878,0.999876856803894,0.5542394518852234,0.4417320191860199,-0.15696251392364502,0.999855101108551,0.5520840883255005,0.4418523609638214,-0.15695583820343018,0.9998424649238586,0.5729807615280151,0.4439847767353058,-0.07123976200819016,0.9996536374092102,0.5494927763938904,0.44519132375717163,-0.06552261114120483,0.9996223449707031,0.5667076110839844,0.46442800760269165,-0.1355358213186264,0.9998800754547119,0.5557655692100525,0.4649122357368469,-0.13394322991371155,0.9998707175254822,0.6069319248199463,0.5148417353630066,-0.019211623817682266,0.9998959898948669,0.5258461236953735,0.5116153955459595,-0.011684343218803406,0.9999210238456726,0.6142565011978149,0.606857419013977,0.010124408639967442,0.9692656397819519,0.5174112915992737,0.6048001050949097,0.009229992516338825,0.9296535849571228,0.6173980236053467,0.6897408962249756,-0.0519108884036541,0.9647494554519653,0.513437807559967,0.6834685802459717,-0.058336950838565826,0.9123391509056091,0.6199749112129211,0.7165192365646362,-0.07531365752220154,0.937738835811615,0.5097339153289795,0.711979329586029,-0.08308994770050049,0.8727763295173645,0.6154466271400452,0.7159149050712585,-0.10471312701702118,0.9407206773757935,0.5143638849258423,0.7093599438667297,-0.11400041729211807,0.87712162733078,0.6129863262176514,0.7096643447875977,-0.06489521265029907,0.9265112280845642,0.5172829627990723,0.7004429697990417,-0.0726098120212555,0.8646348714828491,0.5883845686912537,0.6938225626945496,-0.0017871118616312742,0.9998231530189514,0.5398788452148438,0.691785991191864,0.001827747793868184,0.9999057650566101,0.5990024209022522,0.8181970119476318,-0.018509075045585632,0.9914267659187317,0.5292686223983765,0.8169583082199097,-0.019654322415590286,0.996622622013092,0.6128343343734741,0.941786527633667,0.07227983325719833,0.9925493001937866,0.510595440864563,0.9438838958740234,0.08287225663661957,0.9971599578857422,0.6039990782737732,0.9603424072265625,0.07428942620754242,0.9574668407440186,0.5164898633956909,0.9637410640716553,0.0857861191034317,0.9513686895370483,0.6454636454582214,0.9732447862625122,-0.02490534633398056,0.9854245781898499,0.4720134735107422,0.972180187702179,-0.015642380341887474,0.9917567372322083
3,0.5584189295768738,0.4576142728328705,-0.16501495242118835,0.9999672770500183,0.5618609189987183,0.44376543164253235,-0.15530824661254883,0.9998731017112732,0.5644779205322266,0.4433729350566864,-0.15534290671348572,0.9998639225959778,0.5669842958450317,0.4430996775627136,-0.15539541840553284,0.9998616576194763,0.5545207858085632,0.4435504078865051,-0.15378591418266296,0.9998805522918701,0.5521475076675415,0.4431021511554718,-0.15380160510540009,0.9998587369918823,0.5497763156890869,0.4429111182689667,-0.153785839676857,0.999847412109375,0.5710664391517639,0.4443618357181549,-0.0673382580280304,0.9996681213378906,0.5465000867843628,0.4451931416988373,-0.05938791483640671,0.9996363520622253,0.5639849305152893,0.4653143584728241,-0.1291199028491974,0.9998855590820312,0.5536677241325378,0.46552297472953796,-0.12688198685646057,0.9998763203620911,0.6041150689125061,0.5119454860687256,-0.010905426926910877,0.999903678894043,0.5234376192092896,0.5115631222724915,0.0019739135168492794,0.9999260306358337,0.6142941117286682,0.5999806523323059,0.01957835629582405,0.9708080291748047,0.5098713636398315,0.6023527979850769,0.029909590259194374,0.9315398931503296,0.6219132542610168,0.6844597458839417,-0.044036757200956345,0.9664617776870728,0.502565324306488,0.6829624772071838,-0.0374482199549675,0.9148320555686951,0.6262078285217285,0.7115094065666199,-0.06690216064453125,0.9402181506156921,0.5004162788391113,0.7119213938713074,-0.061986953020095825,0.875263512134552,0.6208432912826538,0.710722804069519,-0.09754567593336105,0.9431567788124084,0.5063010454177856,0.7094380855560303,-0.09399083256721497,0.8797818422317505,0.6174719929695129,0.7046054601669312,-0.05753345042467117,0.9293712377548218,0.5086493492126465,0.7004942297935486,-0.052352774888277054,0.8673955202102661,0.5880140066146851,0.6917222142219543,-0.002103633712977171,0.999828577041626,0.5380507111549377,0.6897379755973816,0.0021583796478807926,0.9999079704284668,0.5991771221160889,0.8183136582374573,-0.020151371136307716,0.9917484521865845,0.5217710137367249,0.8146428465843201,-0.019892092794179916,0.9967164993286133,0.6128158569335938,0.9417918920516968,0.07097278535366058,0.9926745295524597,0.5105641484260559,0.9439647793769836,0.08230115473270416,0.9972320795059204,0.603780210018158,0.9602280259132385,0.07319623976945877,0.9565271139144897,0.5165973901748657,0.963840901851654,0.08508734405040741,0.951587438583374,0.6453791856765747,0.9732999205589294,-0.028708308935165405,0.9856950044631958,0.47219061851501465,0.9723072052001953,-0.01903250627219677,0.9919581413269043
4,0.5449022054672241,0.45731842517852783,-0.22627811133861542,0.9999701976776123,0.5479500889778137,0.4434628188610077,-0.2138468474149704,0.9998842477798462,0.5506128072738647,0.4430418610572815,-0.21387264132499695,0.9998759031295776,0.5534670352935791,0.442762166261673,-0.21391232311725616,0.9998738765716553,0.5406215786933899,0.4435308277606964,-0.2120606154203415,0.9998912811279297,0.5379711389541626,0.44307422637939453,-0.2120785266160965,0.9998714923858643,0.5351629257202148,0.4429488480091095,-0.21204736828804016,0.9998611211776733,0.5585776567459106,0.44406989216804504,-0.11992357671260834,0.999699056148529,0.5335022211074829,0.44520604610443115,-0.11141514778137207,0.9996697902679443,0.5500611066818237,0.46498650312423706,-0.18942603468894958,0.9998961091041565,0.5408927202224731,0.4654635787010193,-0.1870977133512497,0.9998875856399536,0.5920290350914001,0.5103180408477783,-0.050275810062885284,0.9999111890792847,0.5062000751495361,0.5120815634727478,-0.038522448390722275,0.9999314546585083,0.6197351813316345,0.5892769694328308,-0.004182889126241207,0.9734448790550232,0.4881233274936676,0.5961939692497253,-0.007386248558759689,0.9359050989151001,0.6518892645835876,0.6629571318626404,-0.07266329228878021,0.969112753868103,0.46872425079345703,0.6705185770988464,-0.10296835750341415,0.9204884767532349,0.6641849279403687,0.6855981945991516,-0.09260042011737823,0.9441486597061157,0.4593800902366638,0.6963427662849426,-0.12984982132911682,0.8818507790565491,0.6612542867660522,0.687831699848175,-0.13075387477874756,0.9470941424369812,0.46308931708335876,0.6961601972579956,-0.16477592289447784,0.8865190744400024,0.6562457084655762,0.6798945665359497,-0.0896584689617157,0.9343389868736267,0.4674545228481293,0.687510073184967,-0.12025950103998184,0.8747754693031311,0.5849127769470215,0.6891469955444336,-0.0030317739583551884,0.9998136758804321,0.5316578149795532,0.6891906261444092,0.0030917825642973185,0.9999021887779236,0.602604329586029,0.8180117011070251,-0.025492433458566666,0.9921872019767761,0.5124818086624146,0.8139185309410095,-0.027789875864982605,0.9968904852867126,0.6179428696632385,0.9395171999931335,0.06815873831510544,0.9929226040840149,0.5105054378509521,0.9443325400352478,0.06638970226049423,0.9973527193069458,0.6083066463470459,0.9565039873123169,0.06961628049612045,0.9552758932113647,0.5168247818946838,0.9646015763282776,0.06721518188714981,0.9532580375671387,0.6453646421432495,0.9732679128646851,-0.04317805543541908,0.9861277341842651,0.47215715050697327,0.9733085036277771,-0.04414166137576103,0.9922869205474854
5,0.5285862684249878,0.468052476644516,-0.23671679198741913,0.9999720454216003,0.5321530699729919,0.4540655016899109,-0.22516170144081116,0.999889075756073,0.5350397825241089,0.45339691638946533,-0.22521892189979553,0.9998807907104492,0.5379531979560852,0.45284757018089294,-0.22527244687080383,0.9998787045478821,0.5242748260498047,0.454550564289093,-0.22275373339653015,0.9998975396156311,0.5217820405960083,0.4542069435119629,-0.22278070449829102,0.999878466129303,0.5194739699363708,0.4540761411190033,-0.2227657586336136,0.9998684525489807,0.543512225151062,0.45362886786460876,-0.13192734122276306,0.9997187852859497,0.5188029408454895,0.4565647542476654,-0.11889614164829254,0.9996927380561829,0.5350741744041443,0.4769100546836853,-0.19970574975013733,0.9999010562896729,0.5255000591278076,0.4776274859905243,-0.19592221081256866,0.9998926520347595,0.5837075114250183,0.5134925246238708,-0.0687539353966713,0.9999169111251831,0.4929332733154297,0.5224679112434387,-0.041246525943279266,0.9999358057975769,0.6277076005935669,0.5656153559684753,-0.05598992854356766,0.975761890411377,0.45222344994544983,0.5917097330093384,-0.013935873284935951,0.9411293268203735,0.6780021786689758,0.6131588220596313,-0.15849195420742035,0.9710749387741089,0.4116489887237549,0.6531965136528015,-0.09902932494878769,0.9270182847976685,0.6959699392318726,0.6287241578102112,-0.18155814707279205,0.9462966322898865,0.39643532037734985,0.6716316342353821,-0.12092111259698868,0.8896811008453369,0.69423508644104,0.6307843923568726,-0.21526166796684265,0.949586808681488,0.39764735102653503,0.6733765006065369,-0.15620462596416473,0.8944315910339355,0.687099814414978,0.626751720905304,-0.17549434304237366,0.9378705024719238,0.4036933481693268,0.6683610677719116,-0.11674942821264267,0.8837922811508179,0.5784909129142761,0.6937173008918762,-0.01075307372957468,0.999778151512146,0.5244728326797485,0.6986566185951233,0.010785585269331932,0.9998927116394043,0.6132272481918335,0.810824453830719,-0.03266477584838867,0.992350161075592,0.4935029149055481,0.8139473795890808,-0.03633921593427658,0.9970284700393677,0.6520554423332214,0.9274224042892456,0.07072658091783524,0.9931113719940186,0.5086082816123962,0.9434125423431396,0.08557251840829849,0.997461199760437,0.6452782154083252,0.9466403126716614,0.07383608818054199,0.9555291533470154,0.5180419087409973,0.964594841003418,0.09163892269134521,0.9564369916915894,0.681554913520813,0.9592381715774536,-0.03976614773273468,0.9864996075630188,0.47166377305984497,0.9732274413108826,-0.004601354710757732,0.9925892949104309
6,0.5233451724052429,0.49696555733680725,-0.2900846302509308,0.9999725818634033,0.5270668864250183,0.48070934414863586,-0.2780759036540985,0.9998854398727417,0.5304120779037476,0.4796002209186554,-0.278117835521698,0.9998773336410522,0.5338230133056641,0.47856441140174866,-0.27820059657096863,0.9998751878738403,0.5181652307510376,0.4827682375907898,-0.2767787575721741,0.9998953342437744,0.5152865648269653,0.483022540807724,-0.2768374979496002,0.9998746514320374,0.5125625133514404,0.4832572042942047,-0.2768360674381256,0.999862551689148,0.5393084287643433,0.47767484188079834,-0.17903198301792145,0.9997333288192749,0.5122383832931519,0.48340076208114624,-0.17025886476039886,0.9997066855430603,0.5306366682052612,0.505280077457428,-0.2506301701068878,0.999900758266449,0.5204437971115112,0.5072599053382874,-0.2481297254562378,0.9998893141746521,0.5829874277114868,0.5335613489151001,-0.11185017973184586,0.9999204874038696,0.4842343330383301,0.5457521677017212,-0.09523968398571014,0.9999324679374695,0.6413127183914185,0.5503044128417969,-0.11814618110656738,0.978047788143158,0.42736878991127014,0.5718700289726257,-0.09781688451766968,0.9464799165725708,0.7003886103630066,0.5749309659004211,-0.2129487544298172,0.9734407663345337,0.3684490919113159,0.5933865308761597,-0.19110926985740662,0.9321339726448059,0.7207540273666382,0.5784167051315308,-0.2304200828075409,0.9495800733566284,0.34676745533943176,0.5956277251243591,-0.21148677170276642,0.8934205770492554,0.7222164273262024,0.5789300799369812,-0.26263904571533203,0.9529291987419128,0.3444065451622009,0.5961613059043884,-0.24551144242286682,0.8989084362983704,0.714638352394104,0.5798598527908325,-0.23034878075122833,0.942304790019989,0.35477155447006226,0.5967835783958435,-0.21044233441352844,0.8899451494216919,0.5795069932937622,0.7197424173355103,-0.012281326577067375,0.9996830224990845,0.5244343280792236,0.724613606929779,0.012321721762418747,0.9998766183853149,0.6300815939903259,0.8197506666183472,-0.039377160370349884,0.992754340171814,0.47675657272338867,0.8233863711357117,-0.13522949814796448,0.9972610473632812,0.6768218278884888,0.9279770255088806,0.11644671112298965,0.9934244155883789,0.5077593922615051,0.9432380199432373,0.027013566344976425,0.9975985288619995,0.6710658669471741,0.9454357028007507,0.12467466294765472,0.9556133151054382,0.5196495652198792,0.9645898938179016,0.036593593657016754,0.959818959236145,0.7053999304771423,0.9612773656845093,0.00482891034334898,0.9868285655975342,0.47134169936180115,0.9731174111366272,-0.06366532295942307,0.9929530024528503
7,0.5241684317588806,0.507979691028595,-0.3110632300376892,0.9999746084213257,0.5277498364448547,0.49254387617111206,-0.299694299697876,0.9998922944068909,0.5311675667762756,0.49136844277381897,-0.2997238039970398,0.9998847246170044,0.5344655513763428,0.49027687311172485,-0.29980218410491943,0.9998826384544373,0.518671989440918,0.4947262108325958,-0.29716968536376953,0.999901533126831,0.5157076120376587,0.4950913190841675,-0.29722997546195984,0.9998816847801208,0.5127927660942078,0.49536338448524475,-0.2972113788127899,0.999869704246521,0.5406195521354675,0.4886971414089203,-0.19873042404651642,0.9997556209564209,0.5122309327125549,0.4947364926338196,-0.18494494259357452,0.9997297525405884,0.5322247743606567,0.5165061950683594,-0.27057352662086487,0.9999068975448608,0.5212143659591675,0.5190204381942749,-0.2665891945362091,0.9998947381973267,0.5828264355659485,0.5433951616287231,-0.1221112459897995,0.9999246001243591,0.4878814220428467,0.5530654788017273,-0.1049484834074974,0.999930202960968,0.6459107398986816,0.5466516017913818,-0.12203260511159897,0.9801612496376038,0.4269695281982422,0.5641627907752991,-0.10550657659769058,0.9513928890228271,0.7058302164077759,0.5649392008781433,-0.21894903481006622,0.9757559895515442,0.36781200766563416,0.5739988684654236,-0.20884791016578674,0.9373065829277039,0.7255995273590088,0.5665544271469116,-0.23692354559898376,0.9531647562980652,0.347358375787735,0.5787186026573181,-0.23201270401477814,0.8982692956924438,0.7273944020271301,0.5652812719345093,-0.27089881896972656,0.956495463848114,0.34549206495285034,0.5780859589576721,-0.2650681138038635,0.9041807055473328,0.7193712592124939,0.566661536693573,-0.2367960661649704,0.9468697905540466,0.3543429374694824,0.5774753093719482,-0.22804410755634308,0.896607518196106,0.5799970030784607,0.73002690076828,-0.013332237489521503,0.9996156096458435,0.5239205956459045,0.7336108088493347,0.013366865925490856,0.9998637437820435,0.6343075037002563,0.8280892968177795,-0.039406709372997284,0.9929640293121338,0.47169479727745056,0.827063798904419,-0.142859548330307,0.997471272945404,0.681591272354126,0.9285210967063904,0.13380271196365356,0.9936237335205078,0.5078442692756653,0.9429426193237305,0.029039358720183372,0.9977104067802429,0.6762087941169739,0.9448235034942627,0.14331813156604767,0.9552662372589111,0.5216506123542786,0.9640108942985535,0.03962015360593796,0.9629388451576233,0.7081847190856934,0.9621763229370117,0.021051915362477303,0.9868543148040771,0.47104325890541077,0.9734042286872864,-0.0618789978325367,0.9932223558425903
8,0.5209170579910278,0.5213786363601685,-0.3004210591316223,0.9999749660491943,0.5246482491493225,0.5061582922935486,-0.2910899221897125,0.9998877048492432,0.5279343128204346,0.5047010183334351,-0.2911229133605957,0.9998800158500671,0.5312805771827698,0.5032309889793396,-0.29120954871177673,0.9998762607574463,0.516325831413269,0.5082786083221436,-0.288257360458374,0.9998987317085266,0.5137709379196167,0.5082491040229797,-0.28832054138183594,0.9998773336410522,0.5111935138702393,0.508167564868927,-0.2883167266845703,0.9998626708984375,0.5383372902870178,0.5001739859580994,-0.1968149095773697,0.9997618794441223,0.5120567679405212,0.5057477355003357,-0.18207493424415588,0.9997403025627136,0.5293561816215515,0.5285485982894897,-0.2616332769393921,0.999901533126831,0.5190926790237427,0.5310361385345459,-0.25741058588027954,0.9998870491981506,0.5814138650894165,0.5507830381393433,-0.1186346635222435,0.9999232888221741,0.4880330562591553,0.5605451464653015,-0.10869808495044708,0.9999266266822815,0.6451312899589539,0.5493476390838623,-0.1203669086098671,0.9819958806037903,0.4279320240020752,0.5646294355392456,-0.11469358205795288,0.9555224776268005,0.703620195388794,0.5671135783195496,-0.2045857012271881,0.9774757623672485,0.37097686529159546,0.5734565258026123,-0.20840692520141602,0.9407533407211304,0.7231400609016418,0.5672121644020081,-0.21945364773273468,0.9550142288208008,0.35240548849105835,0.5758494138717651,-0.23001989722251892,0.8991075158119202,0.7253364324569702,0.5660737752914429,-0.2509917616844177,0.9586318135261536,0.3502192795276642,0.5748324990272522,-0.26027926802635193,0.9058456420898438,0.717333197593689,0.5681619048118591,-0.22126655280590057,0.9500068426132202,0.3596801459789276,0.5748233795166016,-0.22627362608909607,0.8999377489089966,0.5785911083221436,0.7384852766990662,-0.012692524120211601,0.9995467066764832,0.5213194489479065,0.7420605421066284,0.01273308228701353,0.9998577833175659,0.6330134272575378,0.8342772722244263,-0.03230232372879982,0.9928395748138428,0.46838879585266113,0.8310176134109497,-0.17114020884037018,0.9976600408554077,0.6823100447654724,0.9295597076416016,0.13985289633274078,0.9936299920082092,0.5070599913597107,0.9427173733711243,-0.00225262762978673,0.9978135824203491,0.6770426034927368,0.9462555050849915,0.14873281121253967,0.9549724459648132,0.5216833353042603,0.961836576461792,0.008842063136398792,0.9657657146453857,0.710602879524231,0.962334930896759,0.0336514487862587,0.9863762259483337,0.47041550278663635,0.9732908606529236,-0.08993969857692719,0.9934731125831604
9,0.5202835202217102,0.5304086804389954,-0.3249194324016571,0.9999762177467346,0.5242089033126831,0.5155633091926575,-0.31617942452430725,0.9998894929885864,0.5277756452560425,0.5139853358268738,-0.31620877981185913,0.9998820424079895,0.5311273336410522,0.5123998522758484,-0.31630179286003113,0.9998772144317627,0.5151923298835754,0.5176649689674377,-0.31318920850753784,0.9999009370803833,0.512485682964325,0.5175026059150696,-0.3132646679878235,0.9998796582221985,0.5097787976264954,0.5172274112701416,-0.3132546544075012,0.9998648166656494,0.5378808379173279,0.5079891085624695,-0.2179170846939087,0.999774158000946,0.5098170042037964,0.513715922832489,-0.20205681025981903,0.9997569918632507,0.5288376212120056,0.5373194217681885,-0.2839329242706299,0.9999024271965027,0.5176645517349243,0.5398004055023193,-0.27939146757125854,0.9998887181282043,0.5800539255142212,0.556325376033783,-0.13325820863246918,0.9999245405197144,0.4861547350883484,0.5650275945663452,-0.12334315478801727,0.9999271035194397,0.6439095139503479,0.553540825843811,-0.1379753053188324,0.9836402535438538,0.42459240555763245,0.5661172270774841,-0.13352879881858826,0.9595145583152771,0.7010592222213745,0.5669151544570923,-0.22399239242076874,0.9790402054786682,0.36407849192619324,0.5728890299797058,-0.23702304065227509,0.9452244639396667,0.7201254963874817,0.5662697553634644,-0.24085840582847595,0.9567536115646362,0.3417842984199524,0.5752087831497192,-0.26120346784591675,0.9039431810379028,0.7232364416122437,0.565376877784729,-0.27206891775131226,0.9606053233146667,0.33901330828666687,0.5741573572158813,-0.2930527329444885,0.9108996391296387,0.7152005434036255,0.5681251287460327,-0.24099957942962646,0.9529184103012085,0.34761038422584534,0.5748450756072998,-0.2558094263076782,0.9060600996017456,0.5760108232498169,0.7460700869560242,-0.01288344245404005,0.9994954466819763,0.5173417925834656,0.7482405304908752,0.012932397425174713,0.9998540282249451,0.6303613185882568,0.8419237732887268,-0.040187768638134,0.9928603172302246,0.4656015932559967,0.8351224064826965,-0.19210274517536163,0.997836709022522,0.6826595067977905,0.9301881194114685,0.1445445418357849,0.9936900734901428,0.5067906379699707,0.9427343606948853,-0.009187865070998669,0.9979064464569092,0.6776494383811951,0.9468241930007935,0.1557001769542694,0.9548473954200745,0.521993100643158,0.9612992405891418,0.0037319231778383255,0.9683617949485779,0.7138445973396301,0.962375819683075,0.040334735065698624,0.9861028790473938,0.4704226553440094,0.9732844233512878,-0.09625540673732758,0.9937207698822021
